検索キー,建物用途コード,室分類コード,負荷種別コード,室使用パターンコード,負荷種別,室使用パターン名称,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,SchedTime1,SchedPercent1,SchedTime2,SchedPercent2,SchedTime3,SchedPercent3,SchedTime4,SchedPercent4,SchedTime5,SchedPercent5,SchedTime6,SchedPercent6,SchedTime7,SchedPercent7,SchedTime8,SchedPercent8,SchedTime9,SchedPercent9,SchedTime10,SchedPercent10,SchedTime11,SchedPercent11,SchedTime12,(旧)検索キー,(旧)室分類コード
M-16,MeetingPlace,16,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-2,13
M-16,MeetingPlace,16,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-3,13
M-16,MeetingPlace,16,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0,1,0,9,40,18,80,22,40,23,0,24,,,,,,,,,,,,,7-13-3-1,13
M-16,MeetingPlace,16,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-2,13
M-16,MeetingPlace,16,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-3,13
M-16,MeetingPlace,16,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-1,13
M-16,MeetingPlace,16,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-2,13
M-16,MeetingPlace,16,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-3,13
M-17,MeetingPlace,17,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-1,13
M-17,MeetingPlace,17,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-2,13
M-17,MeetingPlace,17,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-3,13
M-17,MeetingPlace,17,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-1,13
M-17,MeetingPlace,17,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-2,13
M-17,MeetingPlace,17,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-3,13
M-17,MeetingPlace,17,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0,1,0,9,40,18,80,22,40,23,0,24,,,,,,,,,,,,,7-13-3-1,13
M-17,MeetingPlace,17,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-2,13
M-17,MeetingPlace,17,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-3,13
M-17,MeetingPlace,17,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-1,13
M-17,MeetingPlace,17,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-2,13
M-17,MeetingPlace,17,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-3,13
M-18,MeetingPlace,18,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-1,13
M-18,MeetingPlace,18,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-2,13
M-18,MeetingPlace,18,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-3,13
M-18,MeetingPlace,18,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-1,13
M-18,MeetingPlace,18,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-2,13
M-18,MeetingPlace,18,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-3,13
M-18,MeetingPlace,18,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0,1,0,9,40,18,80,22,40,23,0,24,,,,,,,,,,,,,7-13-3-1,13
M-18,MeetingPlace,18,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-2,13
M-18,MeetingPlace,18,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-3,13
M-18,MeetingPlace,18,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-1,13
M-18,MeetingPlace,18,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-2,13
M-18,MeetingPlace,18,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-3,13
M-19,MeetingPlace,19,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,7-9-1-1,9
M-19,MeetingPlace,19,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,7-9-1-2,9
M-19,MeetingPlace,19,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,7-9-1-3,9
M-19,MeetingPlace,19,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-9-2-1,9
M-19,MeetingPlace,19,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-9-2-2,9
M-19,MeetingPlace,19,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-9-2-3,9
M-19,MeetingPlace,19,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.3,0.3,1,0,9,60,13,40,18,60,22,30,24,,,,,,,,,,,,,7-9-3-1,9
M-19,MeetingPlace,19,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7,0.7,0.7,0.7,0.7,1,1,1,1,0.5,0.5,1,0,9,100,13,70,18,100,22,50,24,,,,,,,,,,,,,7-9-3-2,9
M-19,MeetingPlace,19,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7,0.7,0.7,0.7,0.7,1,1,1,1,0.5,0.5,1,0,9,100,13,70,18,100,22,50,24,,,,,,,,,,,,,7-9-3-3,9
M-19,MeetingPlace,19,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-9-4-1,9
M-19,MeetingPlace,19,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-9-4-2,9
M-19,MeetingPlace,19,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-9-4-3,9
M-20,MeetingPlace,20,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,7-19-1-1,19
M-20,MeetingPlace,20,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,7-19-1-2,19
M-20,MeetingPlace,20,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,7-19-1-3,19
M-20,MeetingPlace,20,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,100,24,,,,,,,,,,,,,,,,,,,7-19-2-1,19
M-20,MeetingPlace,20,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,100,24,,,,,,,,,,,,,,,,,,,7-19-2-2,19
M-20,MeetingPlace,20,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,100,24,,,,,,,,,,,,,,,,,,,7-19-2-3,19
M-20,MeetingPlace,20,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.3,0.3,1,0,9,60,13,40,18,60,22,30,24,,,,,,,,,,,,,7-19-3-1,19
M-20,MeetingPlace,20,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7,0.7,0.7,0.7,0.7,1,1,1,1,0.5,0.5,1,0,9,100,13,70,18,100,22,50,24,,,,,,,,,,,,,7-19-3-2,19
M-20,MeetingPlace,20,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7,0.7,0.7,0.7,0.7,1,1,1,1,0.5,0.5,1,0,9,100,13,70,18,100,22,50,24,,,,,,,,,,,,,7-19-3-3,19
M-20,MeetingPlace,20,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-19-4-1,19
M-20,MeetingPlace,20,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-19-4-2,19
M-20,MeetingPlace,20,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-19-4-3,19
M-21,MeetingPlace,21,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-4-1-1,4
M-21,MeetingPlace,21,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-4-1-2,4
M-21,MeetingPlace,21,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-4-1-3,4
M-21,MeetingPlace,21,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,100,19,0,24,,,,,,,,,,,,,,,,,1-4-2-1,4
M-21,MeetingPlace,21,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,100,19,0,24,,,,,,,,,,,,,,,,,1-4-2-2,4
M-21,MeetingPlace,21,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-4-2-3,4
M-21,MeetingPlace,21,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,1,0,9,60,19,0,24,,,,,,,,,,,,,,,,,1-4-3-1,4
M-21,MeetingPlace,21,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,100,19,0,24,,,,,,,,,,,,,,,,,1-4-3-2,4
M-21,MeetingPlace,21,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-4-3-3,4
M-21,MeetingPlace,21,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,100,19,0,24,,,,,,,,,,,,,,,,,1-4-4-1,4
M-21,MeetingPlace,21,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,100,19,0,24,,,,,,,,,,,,,,,,,1-4-4-2,4
M-21,MeetingPlace,21,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-4-4-3,4
M-22,MeetingPlace,22,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-5-1-1,5
M-22,MeetingPlace,22,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-5-1-2,5
M-22,MeetingPlace,22,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-5-1-3,5
M-22,MeetingPlace,22,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,9,100,17,0,24,,,,,,,,,,,,,,,,,1-5-2-1,5
M-22,MeetingPlace,22,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,9,100,17,0,24,,,,,,,,,,,,,,,,,1-5-2-2,5
M-22,MeetingPlace,22,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-5-2-3,5
M-22,MeetingPlace,22,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,9,50,17,0,24,,,,,,,,,,,,,,,,,1-5-3-1,5
M-22,MeetingPlace,22,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,9,100,17,0,24,,,,,,,,,,,,,,,,,1-5-3-2,5
M-22,MeetingPlace,22,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-5-3-3,5
M-22,MeetingPlace,22,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-5-4-1,5
M-22,MeetingPlace,22,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-5-4-2,5
M-22,MeetingPlace,22,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-5-4-3,5
M-23,MeetingPlace,23,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-8-1-1,8
M-23,MeetingPlace,23,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-8-1-2,8
M-23,MeetingPlace,23,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-8-1-3,8
M-23,MeetingPlace,23,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,100,20,0,24,,,,,,,,,,,,,,,,,7-8-2-1,8
M-23,MeetingPlace,23,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,100,20,0,24,,,,,,,,,,,,,,,,,7-8-2-2,8
M-23,MeetingPlace,23,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-8-2-3,8
M-23,MeetingPlace,23,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1,1,1,1,1,0.6,0.6,0,0,0,0,1,0,10,60,13,100,18,60,20,0,24,,,,,,,,,,,,,7-8-3-1,8
M-23,MeetingPlace,23,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1,1,1,1,1,0.6,0.6,0,0,0,0,1,0,10,60,13,100,18,60,20,0,24,,,,,,,,,,,,,7-8-3-2,8
M-23,MeetingPlace,23,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-8-3-3,8
M-23,MeetingPlace,23,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-8-4-1,8
M-23,MeetingPlace,23,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-8-4-2,8
M-23,MeetingPlace,23,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-8-4-3,8
M-24,MeetingPlace,24,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-7-1-1,7
M-24,MeetingPlace,24,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-7-1-2,7
M-24,MeetingPlace,24,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-7-1-3,7
M-24,MeetingPlace,24,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,,7-7-2-1,7
M-24,MeetingPlace,24,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,,7-7-2-2,7
M-24,MeetingPlace,24,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-7-2-3,7
M-24,MeetingPlace,24,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0,0,0,0,1,0,11,80,13,40,17,80,20,0,24,,,,,,,,,,,,,7-7-3-1,7
M-24,MeetingPlace,24,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,0,0,1,0,11,100,13,50,17,100,20,0,24,,,,,,,,,,,,,7-7-3-2,7
M-24,MeetingPlace,24,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-7-3-3,7
M-24,MeetingPlace,24,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-7-4-1,7
M-24,MeetingPlace,24,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-7-4-2,7
M-24,MeetingPlace,24,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-7-4-3,7
M-25,MeetingPlace,25,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-7-1-1,7
M-25,MeetingPlace,25,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-7-1-2,7
M-25,MeetingPlace,25,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-7-1-3,7
M-25,MeetingPlace,25,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,,7-7-2-1,7
M-25,MeetingPlace,25,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,,7-7-2-2,7
