検索キー,建物用途コード,室分類コード,負荷種別コード,室使用パターンコード,負荷種別,室使用パターン名称,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,SchedTime1,SchedPercent1,SchedTime2,SchedPercent2,SchedTime3,SchedPercent3,SchedTime4,SchedPercent4,SchedTime5,SchedPercent5,SchedTime6,SchedPercent6,SchedTime7,SchedPercent7,SchedTime8,SchedPercent8,SchedTime9,SchedPercent9,SchedTime10,SchedPercent10,SchedTime11,SchedPercent11,SchedTime12
7-7-1-2,7,7,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-7-1-3,7,7,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-7-2-1,7,7,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,
7-7-2-2,7,7,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,
7-7-2-3,7,7,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-7-3-1,7,7,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0,0,0,0,1,0,11,80,13,40,17,80,20,0,24,,,,,,,,,,,,
7-7-3-2,7,7,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,0,0,1,0,11,100,13,50,17,100,20,0,24,,,,,,,,,,,,
7-7-3-3,7,7,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-7-4-1,7,7,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-7-4-2,7,7,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-7-4-3,7,7,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-8-1-1,7,8,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-8-1-2,7,8,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-8-1-3,7,8,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-8-2-1,7,8,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,100,20,0,24,,,,,,,,,,,,,,,,
7-8-2-2,7,8,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,100,20,0,24,,,,,,,,,,,,,,,,
7-8-2-3,7,8,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-8-3-1,7,8,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1,1,1,1,1,0.6,0.6,0,0,0,0,1,0,10,60,13,100,18,60,20,0,24,,,,,,,,,,,,
7-8-3-2,7,8,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1,1,1,1,1,0.6,0.6,0,0,0,0,1,0,10,60,13,100,18,60,20,0,24,,,,,,,,,,,,
7-8-3-3,7,8,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-8-4-1,7,8,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-8-4-2,7,8,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-8-4-3,7,8,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-9-1-1,7,9,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7-9-1-2,7,9,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7-9-1-3,7,9,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7-9-2-1,7,9,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-9-2-2,7,9,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-9-2-3,7,9,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-9-3-1,7,9,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.3,0.3,1,0,9,60,13,40,18,60,22,30,24,,,,,,,,,,,,
7-9-3-2,7,9,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7,0.7,0.7,0.7,0.7,1,1,1,1,0.5,0.5,1,0,9,100,13,70,18,100,22,50,24,,,,,,,,,,,,
7-9-3-3,7,9,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7,0.7,0.7,0.7,0.7,1,1,1,1,0.5,0.5,1,0,9,100,13,70,18,100,22,50,24,,,,,,,,,,,,
7-9-4-1,7,9,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-9-4-2,7,9,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-9-4-3,7,9,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-10-1-1,7,10,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-10-1-2,7,10,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-10-1-3,7,10,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-10-2-1,7,10,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,10,100,23,0,24,,,,,,,,,,,,,,,,
7-10-2-2,7,10,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,10,100,23,0,24,,,,,,,,,,,,,,,,
7-10-2-3,7,10,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,10,100,23,0,24,,,,,,,,,,,,,,,,
7-10-3-1,7,10,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.4,0,1,0,10,70,13,50,18,80,22,40,23,0,24,,,,,,,,,,
7-10-3-2,7,10,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.5,0.5,0.5,0.5,1,1,1,1,1,0.6,0,1,0,10,80,13,50,17,100,22,60,23,0,24,,,,,,,,,,
7-10-3-3,7,10,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.5,0.5,0.5,0.5,1,1,1,1,1,0.6,0,1,0,10,80,13,50,17,100,22,60,23,0,24,,,,,,,,,,
7-10-4-1,7,10,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.4,0,1,0,10,70,13,50,18,80,22,40,23,0,24,,,,,,,,,,
7-10-4-2,7,10,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.5,0.5,0.5,0.5,1,1,1,1,1,0.6,0,1,0,10,80,13,50,17,100,22,60,23,0,24,,,,,,,,,,
7-10-4-3,7,10,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.5,0.5,0.5,0.5,1,1,1,1,1,0.6,0,1,0,10,80,13,50,17,100,22,60,23,0,24,,,,,,,,,,
7-11-1-1,7,11,1,1,室同時使用率,室使用パターン1,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,1,1,1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,
7-11-1-2,7,11,1,2,室同時使用率,室使用パターン2,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,
7-11-1-3,7,11,1,3,室同時使用率,室使用パターン3,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,
7-11-2-1,7,11,2,1,照明発熱密度比率,室使用パターン1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-2-2,7,11,2,2,照明発熱密度比率,室使用パターン2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-2-3,7,11,2,3,照明発熱密度比率,室使用パターン3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-3-1,7,11,3,1,人体発熱密度比率,室使用パターン1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-3-2,7,11,3,2,人体発熱密度比率,室使用パターン2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-3-3,7,11,3,3,人体発熱密度比率,室使用パターン3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-4-1,7,11,4,1,機器発熱密度比率,室使用パターン1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-4-2,7,11,4,2,機器発熱密度比率,室使用パターン2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-11-4-3,7,11,4,3,機器発熱密度比率,室使用パターン3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,4,0,11,100,24,,,,,,,,,,,,,,,,
7-12-1-1,7,12,1,1,室同時使用率,室使用パターン1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7-12-1-2,7,12,1,2,室同時使用率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7-12-1-3,7,12,1,3,室同時使用率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7-12-2-1,7,12,2,1,照明発熱密度比率,室使用パターン1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,24,,,,,,,,,,,,,,,,,,,,
7-12-2-2,7,12,2,2,照明発熱密度比率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,24,,,,,,,,,,,,,,,,,,,,
7-12-2-3,7,12,2,3,照明発熱密度比率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,24,,,,,,,,,,,,,,,,,,,,
7-12-3-1,7,12,3,1,人体発熱密度比率,室使用パターン1,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.4,0.4,1,20,6,40,10,60,18,80,22,40,24,,,,,,,,,,,,
7-12-3-2,7,12,3,2,人体発熱密度比率,室使用パターン2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,0.6,0.6,1,20,6,60,12,100,22,60,24,,,,,,,,,,,,,,
7-12-3-3,7,12,3,3,人体発熱密度比率,室使用パターン3,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,0.6,0.6,1,20,6,60,12,100,22,60,24,,,,,,,,,,,,,,
7-12-4-1,7,12,4,1,機器発熱密度比率,室使用パターン1,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.4,0.4,1,20,6,40,10,60,18,80,22,40,24,,,,,,,,,,,,
7-12-4-2,7,12,4,2,機器発熱密度比率,室使用パターン2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,0.6,0.6,1,20,6,60,12,100,22,60,24,,,,,,,,,,,,,,
7-12-4-3,7,12,4,3,機器発熱密度比率,室使用パターン3,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,0.6,0.6,1,20,6,60,12,100,22,60,24,,,,,,,,,,,,,,
7-13-1-1,7,13,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-13-1-2,7,13,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-13-1-3,7,13,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-13-2-1,7,13,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,
7-13-2-2,7,13,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,
7-13-2-3,7,13,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,
7-13-3-1,7,13,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0,1,0,9,40,18,80,22,40,23,0,24,,,,,,,,,,,,
7-13-3-2,7,13,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,
7-13-3-3,7,13,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,
7-13-4-1,7,13,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-13-4-2,7,13,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-13-4-3,7,13,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-14-1-1,7,14,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-14-1-2,7,14,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-14-1-3,7,14,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-14-2-1,7,14,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,10,100,18,0,24,,,,,,,,,,,,,,,,
7-14-2-2,7,14,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,10,100,18,0,24,,,,,,,,,,,,,,,,
7-14-2-3,7,14,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-14-3-1,7,14,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1,1,1,1,1,0.6,0,0,0,0,0,0,1,0,10,60,12,100,17,60,18,0,24,,,,,,,,,,,,
7-14-3-2,7,14,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1,1,1,1,1,0.6,0,0,0,0,0,0,1,0,10,60,12,100,17,60,18,0,24,,,,,,,,,,,,
7-14-3-3,7,14,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-14-4-1,7,14,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,10,100,18,0,24,,,,,,,,,,,,,,,,
7-14-4-2,7,14,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,10,100,18,0,24,,,,,,,,,,,,,,,,
7-14-4-3,7,14,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-15-1-1,7,15,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-15-1-2,7,15,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-15-1-3,7,15,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-15-2-1,7,15,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,
7-15-2-2,7,15,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,100,20,0,24,,,,,,,,,,,,,,,,
7-15-2-3,7,15,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-15-3-1,7,15,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0,0,0,0,1,0,11,80,13,40,17,80,20,0,24,,,,,,,,,,,,
7-15-3-2,7,15,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,0,0,1,0,11,100,13,50,17,100,20,0,24,,,,,,,,,,,,
7-15-3-3,7,15,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-15-4-1,7,15,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-15-4-2,7,15,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-15-4-3,7,15,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-16-1-1,7,16,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-16-1-2,7,16,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
7-16-1-3,7,16,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7-16-2-1,7,16,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,10,100,23,0,24,,,,,,,,,,,,,,,,
7-16-2-2,7,16,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,10,100,23,0,24,,,,,,,,,,,,,,,,
7-16-2-3,7,16,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-16-3-1,7,16,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,0.6,0.6,0,1,0,10,60,18,100,21,60,23,0,24,,,,,,,,,,,,
7-16-3-2,7,16,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6,0.6,0.6,0.6,1,1,1,1,0.6,0.6,0,1,0,10,100,13,60,17,100,21,60,23,0,24,,,,,,,,,,
7-16-3-3,7,16,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-16-4-1,7,16,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-16-4-2,7,16,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
7-16-4-3,7,16,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,
